Order Date,Product Name,Category,Region,Quantity,Unit Price,Unit Cost,Sales,Profit,Margin_profit
1/3/2024,Smartphone,Electronics,South,1,98,92,98,6,0.06122449
8/20/2024,Table,Furniture,West,2,299,273,598,52,0.086956522
9/22/2024,Keyboard,Accessories,East,9,69,65,621,36,0.057971014
2/21/2024,Mouse,Accessories,North,9,427,192,3843,2115,0.550351288
2/27/2024,Speaker,Accessories,West,1,141,117,141,24,0.170212766
5/23/2024,Tablet,Electronics,East,6,257,215,1542,252,0.163424125
4/4/2024,Smartphone,Electronics,West,6,58,42,348,96,0.275862069
4/28/2024,Printer,Electronics,East,3,378,61,1134,951,0.838624339
3/31/2024,Printer,Electronics,South,7,904,692,6328,1484,0.234513274
11/20/2024,Office Chair,Furniture,South,3,725,646,2175,237,0.108965517
10/23/2024,Printer,Electronics,South,10,777,250,7770,5270,0.678249678
10/24/2024,USB Cable,Accessories,South,10,459,317,4590,1420,0.309368192
5/6/2024,Laptop,Electronics,South,7,115,105,805,70,0.086956522
6/12/2024,Charger,Accessories,North,8,117,58,936,472,0.504273504
9/25/2024,Charger,Accessories,North,4,121,99,484,88,0.181818182
8/11/2024,Smartphone,Electronics,North,2,112,84,224,56,0.25
5/16/2024,Camera,Electronics,North,1,255,219,255,36,0.141176471
8/29/2024,Smartwatch,Electronics,West,6,138,136,828,12,0.014492754
11/19/2024,Printer,Electronics,West,5,308,140,1540,840,0.545454545
3/2/2024,Smartwatch,Electronics,South,5,221,31,1105,950,0.859728507
4/17/2024,Office Chair,Furniture,North,1,210,149,210,61,0.29047619
3/29/2024,Bed,Furniture,West,3,800,159,2400,1923,0.80125
4/30/2024,Table,Furniture,North,10,127,108,1270,190,0.149606299
3/1/2024,Bed,Furniture,West,9,853,128,7677,6525,0.849941383
3/15/2024,Printer,Electronics,East,1,237,86,237,151,0.637130802
11/10/2024,Camera,Electronics,South,10,732,164,7320,5680,0.775956284
10/24/2024,Sofa,Furniture,West,10,666,489,6660,1770,0.265765766
9/24/2024,Monitor,Electronics,South,10,308,113,3080,1950,0.633116883
1/3/2024,Bookshelf,Furniture,South,8,534,37,4272,3976,0.93071161
2/6/2024,Monitor,Electronics,South,2,584,229,1168,710,0.607876712
3/16/2024,Office Chair,Furniture,East,5,967,805,4835,810,0.167528438
7/3/2024,Tablet,Electronics,South,7,603,499,4221,728,0.172470978
7/30/2024,Headphones,Accessories,North,9,68,40,612,252,0.411764706
10/5/2024,Mouse,Accessories,East,9,582,444,5238,1242,0.237113402
4/21/2024,Desk,Furniture,West,8,131,70,1048,488,0.465648855
5/18/2024,Speaker,Accessories,South,2,243,178,486,130,0.267489712
7/8/2024,Bookshelf,Furniture,East,8,347,119,2776,1824,0.657060519
7/11/2024,Router,Electronics,South,6,941,408,5646,3198,0.566418704
9/1/2024,Office Chair,Furniture,East,3,192,53,576,417,0.723958333
7/23/2024,Mouse,Accessories,East,5,341,274,1705,335,0.196480938
12/27/2024,USB Cable,Accessories,East,3,465,271,1395,582,0.417204301
8/19/2024,USB Cable,Accessories,South,7,421,172,2947,1743,0.591448931
9/14/2024,Keyboard,Accessories,West,10,676,238,6760,4380,0.647928994
10/16/2024,Sofa,Furniture,North,2,585,376,1170,418,0.357264957
1/4/2024,Speaker,Accessories,East,9,324,189,2916,1215,0.416666667
2/17/2024,Camera,Electronics,East,7,115,105,805,70,0.086956522
10/18/2024,Charger,Accessories,West,4,624,587,2496,148,0.059294872
1/31/2024,Laptop,Electronics,South,8,23,13,184,80,0.434782609
6/29/2024,Camera,Electronics,West,8,911,842,7288,552,0.075740944
2/15/2024,Camera,Electronics,South,3,766,494,2298,816,0.355091384
6/30/2024,Charger,Accessories,East,6,259,160,1554,594,0.382239382
2/1/2024,Headphones,Accessories,East,8,617,172,4936,3560,0.721231767
3/25/2024,Sofa,Furniture,West,10,808,381,8080,4270,0.528465347
5/14/2024,Keyboard,Accessories,North,5,495,386,2475,545,0.22020202
9/24/2024,Camera,Electronics,East,4,945,703,3780,968,0.256084656
9/4/2024,Desk,Furniture,West,1,745,652,745,93,0.124832215
2/20/2024,Laptop,Electronics,West,3,992,735,2976,771,0.259072581
1/17/2024,Tablet,Electronics,West,4,633,593,2532,160,0.063191153
6/12/2024,Monitor,Electronics,South,5,340,335,1700,25,0.014705882
3/25/2024,Router,Electronics,South,6,570,16,3420,3324,0.971929825
2/1/2024,Bookshelf,Furniture,East,2,299,94,598,410,0.685618729
8/27/2024,Monitor,Electronics,East,7,729,133,5103,4172,0.817558299
12/18/2024,Charger,Accessories,West,4,763,705,3052,232,0.076015727
5/4/2024,Bed,Furniture,South,8,726,339,5808,3096,0.533057851
4/28/2024,Speaker,Accessories,North,5,642,213,3210,2145,0.668224299
12/26/2024,Router,Electronics,West,6,376,130,2256,1476,0.654255319
7/10/2024,Tablet,Electronics,West,2,925,298,1850,1254,0.677837838
8/7/2024,Mouse,Accessories,South,8,36,16,288,160,0.555555556
9/27/2024,Headphones,Accessories,South,5,440,182,2200,1290,0.586363636
11/8/2024,Tablet,Electronics,South,5,358,169,1790,945,0.527932961
2/14/2024,Mouse,Accessories,North,6,231,213,1386,108,0.077922078
1/18/2024,Smartwatch,Electronics,North,7,852,273,5964,4053,0.679577465
11/22/2024,Table,Furniture,North,3,936,295,2808,1923,0.68482906
11/11/2024,Bed,Furniture,South,5,614,105,3070,2545,0.828990228
3/17/2024,Table,Furniture,East,1,236,47,236,189,0.800847458
5/23/2024,Speaker,Accessories,West,4,589,65,2356,2096,0.889643463
5/2/2024,Headphones,Accessories,West,4,668,435,2672,932,0.348802395
2/4/2024,Speaker,Accessories,South,2,591,72,1182,1038,0.878172589
2/24/2024,Tablet,Electronics,East,10,501,270,5010,2310,0.461077844
8/13/2024,Speaker,Accessories,East,3,495,88,1485,1221,0.822222222
3/6/2024,Sofa,Furniture,North,5,559,359,2795,1000,0.357781753
2/27/2024,Charger,Accessories,East,1,77,53,77,24,0.311688312
11/6/2024,Smartwatch,Electronics,West,10,366,243,3660,1230,0.336065574
12/20/2024,Router,Electronics,South,4,677,490,2708,748,0.276218612
7/26/2024,Laptop,Electronics,North,8,403,120,3224,2264,0.702233251
1/20/2024,Bookshelf,Furniture,East,9,799,156,7191,5787,0.804755945
10/4/2024,Bookshelf,Furniture,South,2,10,8,20,4,0.2
8/25/2024,Headphones,Accessories,West,10,152,54,1520,980,0.644736842
6/29/2024,Camera,Electronics,East,2,311,34,622,554,0.890675241
8/8/2024,Charger,Accessories,West,2,31,7,62,48,0.774193548
4/30/2024,Mouse,Accessories,East,1,155,12,155,143,0.922580645
5/20/2024,Bookshelf,Furniture,East,5,528,132,2640,1980,0.75
11/13/2024,Monitor,Electronics,East,8,333,332,2664,8,0.003003003
8/2/2024,Desk,Furniture,West,5,10,9,50,5,0.1
6/19/2024,Laptop,Electronics,South,6,250,60,1500,1140,0.76
6/12/2024,Tablet,Electronics,South,2,346,329,692,34,0.049132948
11/1/2024,Bookshelf,Furniture,North,4,344,214,1376,520,0.377906977
7/17/2024,Desk,Furniture,North,2,343,58,686,570,0.83090379
9/28/2024,Sofa,Furniture,East,8,258,257,2064,8,0.003875969
12/19/2024,Office Chair,Furniture,East,9,416,48,3744,3312,0.884615385
5/16/2024,Mouse,Accessories,North,2,137,117,274,40,0.145985401
11/30/2024,Keyboard,Accessories,East,9,499,498,4491,9,0.002004008
3/8/2024,Sofa,Furniture,East,6,937,684,5622,1518,0.270010672
6/30/2024,Keyboard,Accessories,South,2,436,218,872,436,0.5
3/10/2024,Charger,Accessories,South,6,619,609,3714,60,0.016155089
2/4/2024,Headphones,Accessories,North,9,907,233,8163,6066,0.743109151
2/12/2024,Router,Electronics,East,9,371,134,3339,2133,0.638814016
3/18/2024,Smartwatch,Electronics,West,6,982,435,5892,3282,0.557026477
7/14/2024,Charger,Accessories,West,3,584,114,1752,1410,0.804794521
9/11/2024,Speaker,Accessories,East,6,450,112,2700,2028,0.751111111
2/16/2024,Table,Furniture,North,6,67,39,402,168,0.417910448
5/16/2024,Charger,Accessories,North,10,445,95,4450,3500,0.786516854
10/1/2024,Laptop,Electronics,South,6,625,373,3750,1512,0.4032
9/22/2024,Speaker,Accessories,North,6,22,7,132,90,0.681818182
12/27/2024,Office Chair,Furniture,West,5,19,17,95,10,0.105263158
12/23/2024,Camera,Electronics,West,9,503,335,4527,1512,0.333996024
3/26/2024,Smartwatch,Electronics,West,7,387,265,2709,854,0.315245478
11/7/2024,Office Chair,Furniture,South,1,882,74,882,808,0.916099773
1/20/2024,USB Cable,Accessories,West,2,487,441,974,92,0.094455852
7/23/2024,Office Chair,Furniture,North,1,451,140,451,311,0.689578714
3/17/2024,Office Chair,Furniture,North,10,94,76,940,180,0.191489362
7/15/2024,Charger,Accessories,West,4,163,138,652,100,0.153374233
10/26/2024,Monitor,Electronics,South,4,503,296,2012,828,0.411530815
12/17/2024,Smartphone,Electronics,East,7,314,74,2198,1680,0.76433121
7/22/2024,Desk,Furniture,South,1,980,807,980,173,0.176530612
6/25/2024,Headphones,Accessories,West,6,217,131,1302,516,0.396313364
9/11/2024,Bookshelf,Furniture,North,5,649,31,3245,3090,0.952234206
9/25/2024,Router,Electronics,South,2,962,594,1924,736,0.382536383
6/28/2024,Laptop,Electronics,East,3,617,255,1851,1086,0.586709887
4/24/2024,Smartwatch,Electronics,East,3,228,23,684,615,0.899122807
10/14/2024,Camera,Electronics,West,4,548,366,2192,728,0.332116788
9/22/2024,Speaker,Accessories,South,5,954,943,4770,55,0.011530398
2/6/2024,Office Chair,Furniture,West,10,199,20,1990,1790,0.899497487
3/28/2024,Keyboard,Accessories,North,1,664,23,664,641,0.965361446
9/6/2024,Table,Furniture,South,8,561,279,4488,2256,0.502673797
2/19/2024,Tablet,Electronics,East,6,627,324,3762,1818,0.483253589
12/14/2024,Camera,Electronics,East,9,26,12,234,126,0.538461538
3/31/2024,Camera,Electronics,East,8,314,195,2512,952,0.378980892
5/5/2024,Tablet,Electronics,West,4,577,369,2308,832,0.360485269
2/16/2024,Mouse,Accessories,West,10,939,190,9390,7490,0.797657082
1/19/2024,Desk,Furniture,South,8,147,95,1176,416,0.353741497
2/18/2024,Desk,Furniture,West,1,724,442,724,282,0.389502762
4/21/2024,Tablet,Electronics,North,1,639,292,639,347,0.543035994
5/24/2024,Office Chair,Furniture,East,7,140,62,980,546,0.557142857
1/21/2024,USB Cable,Accessories,East,6,132,38,792,564,0.712121212
2/9/2024,Desk,Furniture,West,9,330,40,2970,2610,0.878787879
9/13/2024,Table,Furniture,South,3,747,690,2241,171,0.076305221
4/9/2024,Camera,Electronics,West,10,409,314,4090,950,0.232273839
12/13/2024,Charger,Accessories,West,10,994,682,9940,3120,0.3138833
7/24/2024,Sofa,Furniture,South,4,734,346,2936,1552,0.528610354
2/19/2024,Headphones,Accessories,North,7,324,294,2268,210,0.092592593
10/21/2024,Office Chair,Furniture,West,2,110,34,220,152,0.690909091
2/5/2024,Charger,Accessories,North,9,377,100,3393,2493,0.734748011
7/12/2024,Headphones,Accessories,South,5,869,189,4345,3400,0.782508631
3/26/2024,Tablet,Electronics,West,2,214,62,428,304,0.710280374
7/12/2024,Monitor,Electronics,West,1,568,417,568,151,0.26584507
2/19/2024,Sofa,Furniture,South,8,500,46,4000,3632,0.908
1/11/2024,Tablet,Electronics,South,1,308,94,308,214,0.694805195
12/1/2024,Desk,Furniture,West,5,603,230,3015,1865,0.618573798
10/1/2024,USB Cable,Accessories,East,9,89,18,801,639,0.797752809
7/18/2024,Camera,Electronics,North,3,186,66,558,360,0.64516129
5/9/2024,Mouse,Accessories,East,2,703,52,1406,1302,0.926031294
8/30/2024,Monitor,Electronics,North,1,830,783,830,47,0.056626506
8/1/2024,Speaker,Accessories,East,5,785,536,3925,1245,0.317197452
4/14/2024,Smartwatch,Electronics,West,2,491,405,982,172,0.175152749
8/16/2024,Desk,Furniture,East,10,537,249,5370,2880,0.536312849
8/31/2024,Sofa,Furniture,West,6,90,70,540,120,0.222222222
11/30/2024,Mouse,Accessories,East,2,473,287,946,372,0.393234672
2/7/2024,Monitor,Electronics,North,7,954,748,6678,1442,0.215932914
7/25/2024,Table,Furniture,West,1,989,168,989,821,0.830131446
9/6/2024,Bed,Furniture,South,1,209,112,209,97,0.464114833
4/2/2024,Smartwatch,Electronics,North,4,858,608,3432,1000,0.291375291
3/26/2024,Bed,Furniture,South,7,231,36,1617,1365,0.844155844
5/21/2024,Speaker,Accessories,North,9,862,531,7758,2979,0.383990719
7/23/2024,Charger,Accessories,East,6,598,273,3588,1950,0.543478261
4/29/2024,USB Cable,Accessories,South,4,769,751,3076,72,0.023407022
6/22/2024,Desk,Furniture,South,2,637,458,1274,358,0.28100471
1/31/2024,Keyboard,Accessories,South,7,678,671,4746,49,0.010324484
8/3/2024,Mouse,Accessories,East,7,479,124,3353,2485,0.741127349
12/28/2024,Bed,Furniture,West,7,685,68,4795,4319,0.900729927
10/13/2024,Keyboard,Accessories,North,4,582,44,2328,2152,0.924398625
2/29/2024,Desk,Furniture,South,8,975,673,7800,2416,0.30974359
8/10/2024,Headphones,Accessories,East,6,918,395,5508,3138,0.569716776
10/18/2024,Sofa,Furniture,West,2,970,88,1940,1764,0.909278351
8/23/2024,Mouse,Accessories,North,9,242,40,2178,1818,0.834710744
8/27/2024,Monitor,Electronics,East,4,965,907,3860,232,0.060103627
7/23/2024,Mouse,Accessories,East,8,784,383,6272,3208,0.511479592
8/28/2024,Tablet,Electronics,North,3,766,211,2298,1665,0.724543081
4/3/2024,Camera,Electronics,South,1,353,162,353,191,0.541076487
3/15/2024,Printer,Electronics,West,2,412,303,824,218,0.264563107
6/8/2024,Smartphone,Electronics,South,4,163,151,652,48,0.073619632
4/15/2024,Charger,Accessories,North,8,190,159,1520,248,0.163157895
10/10/2024,Smartwatch,Electronics,East,1,104,66,104,38,0.365384615
9/3/2024,Table,Furniture,East,2,408,77,816,662,0.81127451
11/16/2024,Monitor,Electronics,West,4,14,6,56,32,0.571428571
2/29/2024,USB Cable,Accessories,West,2,646,491,1292,310,0.23993808
7/9/2024,Table,Furniture,North,8,984,504,7872,3840,0.487804878
2/22/2024,Sofa,Furniture,West,10,668,29,6680,6390,0.956586826
1/21/2024,Router,Electronics,North,3,866,39,2598,2481,0.954965358
4/5/2024,Headphones,Accessories,West,7,76,62,532,98,0.184210526
6/23/2024,Headphones,Accessories,East,6,461,75,2766,2316,0.837310195
2/21/2024,Smartphone,Electronics,West,1,495,306,495,189,0.381818182
5/7/2024,Tablet,Electronics,North,7,23,12,161,77,0.47826087
5/14/2024,Smartphone,Electronics,West,3,710,156,2130,1662,0.78028169
4/30/2024,Smartwatch,Electronics,South,5,308,73,1540,1175,0.762987013
6/4/2024,Desk,Furniture,East,4,724,383,2896,1364,0.470994475
11/15/2024,Headphones,Accessories,South,9,421,232,3789,1701,0.448931116
4/12/2024,Charger,Accessories,South,3,451,353,1353,294,0.2172949
2/18/2024,USB Cable,Accessories,South,5,682,546,3410,680,0.19941349
5/10/2024,Bookshelf,Furniture,North,5,431,99,2155,1660,0.770301624
4/22/2024,Charger,Accessories,West,8,926,409,7408,4136,0.558315335
12/25/2024,Charger,Accessories,South,5,721,349,3605,1860,0.515950069
9/8/2024,Camera,Electronics,North,8,412,230,3296,1456,0.441747573
9/24/2024,Tablet,Electronics,South,8,334,175,2672,1272,0.476047904
9/16/2024,Bed,Furniture,East,6,789,147,4734,3852,0.813688213
10/2/2024,Router,Electronics,East,3,611,162,1833,1347,0.734860884
1/26/2024,Keyboard,Accessories,North,7,611,393,4277,1526,0.356792144
10/25/2024,Table,Furniture,North,3,157,140,471,51,0.108280255
2/11/2024,Bed,Furniture,East,7,431,364,3017,469,0.155452436
4/26/2024,Table,Furniture,North,7,768,492,5376,1932,0.359375
8/8/2024,Bed,Furniture,South,6,82,22,492,360,0.731707317
6/20/2024,Printer,Electronics,East,1,568,390,568,178,0.313380282
7/1/2024,Tablet,Electronics,South,10,661,414,6610,2470,0.373676248
9/21/2024,Speaker,Accessories,North,3,10,8,30,6,0.2
10/7/2024,Monitor,Electronics,West,6,61,9,366,312,0.852459016
7/25/2024,USB Cable,Accessories,West,3,917,794,2751,369,0.134133043
5/17/2024,Bookshelf,Furniture,East,3,326,221,978,315,0.32208589
4/5/2024,Monitor,Electronics,West,3,624,576,1872,144,0.076923077
12/16/2024,Smartphone,Electronics,North,7,381,133,2667,1736,0.650918635
7/17/2024,Keyboard,Accessories,West,9,150,40,1350,990,0.733333333
4/16/2024,Sofa,Furniture,West,10,383,257,3830,1260,0.328981723
12/30/2024,Tablet,Electronics,East,6,448,242,2688,1236,0.459821429
6/24/2024,Monitor,Electronics,West,3,556,259,1668,891,0.534172662
12/28/2024,Mouse,Accessories,West,10,603,520,6030,830,0.137645108
12/18/2024,Mouse,Accessories,South,5,942,891,4710,255,0.054140127
2/7/2024,Tablet,Electronics,East,8,421,326,3368,760,0.225653207
8/14/2024,Bed,Furniture,East,1,167,11,167,156,0.934131737
3/25/2024,Laptop,Electronics,West,9,73,65,657,72,0.109589041
9/19/2024,Headphones,Accessories,North,7,381,150,2667,1617,0.606299213
8/15/2024,Router,Electronics,East,3,585,216,1755,1107,0.630769231
10/8/2024,Tablet,Electronics,North,1,643,527,643,116,0.180404355
8/21/2024,USB Cable,Accessories,West,7,787,559,5509,1596,0.289707751
4/7/2024,Bed,Furniture,South,5,729,571,3645,790,0.216735254
2/15/2024,Monitor,Electronics,South,9,424,343,3816,729,0.191037736
2/24/2024,Charger,Accessories,South,10,51,41,510,100,0.196078431
12/14/2024,Office Chair,Furniture,North,3,812,565,2436,741,0.304187192
8/14/2024,Headphones,Accessories,South,9,563,31,5067,4788,0.944937833
11/3/2024,Camera,Electronics,North,5,74,43,370,155,0.418918919
5/11/2024,Bed,Furniture,East,1,229,40,229,189,0.825327511
8/4/2024,USB Cable,Accessories,North,10,239,207,2390,320,0.133891213
11/12/2024,Tablet,Electronics,North,5,188,20,940,840,0.893617021
3/29/2024,Camera,Electronics,West,1,753,366,753,387,0.513944223
4/19/2024,Table,Furniture,West,9,686,47,6174,5751,0.93148688
4/2/2024,Bookshelf,Furniture,East,8,74,65,592,72,0.121621622
2/20/2024,Printer,Electronics,South,7,448,297,3136,1057,0.337053571
5/7/2024,Mouse,Accessories,East,3,120,74,360,138,0.383333333
2/9/2024,Table,Furniture,West,7,854,85,5978,5383,0.900468384
11/28/2024,Monitor,Electronics,South,9,29,26,261,27,0.103448276
3/3/2024,Mouse,Accessories,East,7,849,423,5943,2982,0.501766784
1/20/2024,Laptop,Electronics,South,7,289,38,2023,1757,0.868512111
5/1/2024,Sofa,Furniture,West,9,754,298,6786,4104,0.604774536
6/18/2024,Table,Furniture,South,9,695,136,6255,5031,0.804316547
1/10/2024,Laptop,Electronics,East,8,198,165,1584,264,0.166666667
11/6/2024,Desk,Furniture,West,4,832,38,3328,3176,0.954326923
1/11/2024,Office Chair,Furniture,North,5,109,62,545,235,0.431192661
5/28/2024,Charger,Accessories,South,2,751,174,1502,1154,0.768308921
12/7/2024,Keyboard,Accessories,North,1,607,180,607,427,0.703459638
8/18/2024,Camera,Electronics,East,9,843,606,7587,2133,0.28113879
5/22/2024,Monitor,Electronics,South,6,73,46,438,162,0.369863014
6/23/2024,Headphones,Accessories,North,2,538,133,1076,810,0.752788104
6/20/2024,Bed,Furniture,South,4,61,29,244,128,0.524590164
5/20/2024,Sofa,Furniture,East,7,237,142,1659,665,0.400843882
8/25/2024,Smartwatch,Electronics,East,10,75,26,750,490,0.653333333
5/15/2024,Speaker,Accessories,North,8,76,56,608,160,0.263157895
3/26/2024,Keyboard,Accessories,South,9,14,13,126,9,0.071428571
6/17/2024,USB Cable,Accessories,East,7,208,138,1456,490,0.336538462
4/24/2024,Office Chair,Furniture,North,6,748,700,4488,288,0.064171123
5/15/2024,Headphones,Accessories,South,4,685,478,2740,828,0.302189781
6/7/2024,Charger,Accessories,South,4,239,82,956,628,0.656903766
7/11/2024,Tablet,Electronics,East,9,474,6,4266,4212,0.987341772
12/5/2024,Laptop,Electronics,South,10,479,437,4790,420,0.087682672
5/30/2024,Bookshelf,Furniture,North,9,629,366,5661,2367,0.418124006
9/21/2024,USB Cable,Accessories,East,4,994,699,3976,1180,0.296780684
3/19/2024,Sofa,Furniture,East,8,955,131,7640,6592,0.862827225
12/28/2024,Bed,Furniture,North,10,678,284,6780,3940,0.581120944
3/12/2024,Speaker,Accessories,North,9,788,291,7092,4473,0.63071066
6/24/2024,Bookshelf,Furniture,East,10,202,151,2020,510,0.252475248
7/27/2024,Printer,Electronics,South,7,356,78,2492,1946,0.780898876
10/14/2024,Mouse,Accessories,East,10,928,651,9280,2770,0.298491379
6/26/2024,Camera,Electronics,East,3,16,9,48,21,0.4375
9/18/2024,Charger,Accessories,West,5,674,468,3370,1030,0.305637982
4/6/2024,Monitor,Electronics,East,3,897,327,2691,1710,0.635451505
12/27/2024,Smartphone,Electronics,North,6,463,131,2778,1992,0.717062635
11/27/2024,USB Cable,Accessories,South,7,349,67,2443,1974,0.808022923
